상품ID,브랜드,순위,분류,상품명,할인율,할인가,총용량(g),단위가격(100g),리뷰수,평균별점,긍정리뷰비율,부정리뷰비율,품질언급비율,가성비언급비율,배송언급비율,저평점비율,최근 30일 리뷰비율,품질(긍정),품질(부정),구성/가성비(긍정),구성/가성비(부정),배송(긍정),배송(부정)
7892671949,곰곰,14,견과,"곰곰 호두분태, 500g, 1개",0.0,10790,500,2158,384.0,4.81,0.77,0.23,0.94,0.67,0.6,0.13,0.0,맛있음,견과류쩐내,가성비,가성비,배송,배송
8403687082,곰곰,15,견과,"곰곰 해바라기씨, 1kg, 1개",17.0,5790,1000,579,496.0,4.72,0.72,0.28,0.84,0.54,0.5,0.12,0.03,맛있음,품질,가성비,대용량 보관 용이,배송 빠름,배송
9286327215,곰곰,17,견과,"곰곰 피호두, 1개, 700g",0.0,11790,700,1684,20.0,4.8,0.83,0.17,1.0,0.83,0.5,0.0,0.17,맛있음,맛 보통,신선함,당도 낮음,달콤함,키워드 없음
173521859,곰곰,18,견과,"곰곰 믹스너츠 코코넛&요거트, 750g, 1개",0.0,29900,100,29900,1893.0,4.77,0.77,0.23,0.97,0.7,0.62,0.18,0.01,맛있음,맛,가성비,가성비,배송 빠름,배송
4340718072,곰곰,20,견과,곰곰 믹스너츠 오리지널,0.0,36350,100,36350,1191.0,4.79,0.83,0.17,0.92,0.74,0.62,0.05,0.01,맛있음,가격,구성 좋음,가성비,배송 빠름,배송
4341861424,곰곰,25,견과,곰곰 믹스너츠 버라이어티 팩,0.0,30150,100,30150,537.0,4.77,0.84,0.16,0.96,0.7,0.54,0.18,0.01,맛있음,눅눅함,가성비,제품검수,배송 빠름,포장
7727910468,곰곰,29,견과,"곰곰 커피땅콩, 300g, 2개",38.0,4690,600,782,2101.0,4.64,0.73,0.27,0.94,0.59,0.52,0.19,0.02,맛있음,맛,가성비,가성비,배송 빠름,배송
7973207641,곰곰,37,견과,"곰곰 마카다미아, 300g, 3개",25.0,32420,900,3602,128.0,4.42,0.42,0.54,0.88,0.23,0.38,0.42,0.04,맛 좋음,쩐내,가성비,재료값 아까움,배송,배송
332471584,곰곰,66,견과,"곰곰 단백질바, 600g, 1개",36.0,12590,600,2098,80601.0,4.75,0.45,0.55,0.87,0.46,0.52,0.52,0.02,맛,식감,가성비 좋음,가성비,배송,배송
344621939,곰곰,69,견과,"곰곰 아몬드와 호두 두유, 190ml, 24개",51.0,10790,4553,237,39120.0,4.66,0.44,0.56,0.95,0.47,0.49,0.52,0.02,고소함,맛없음,가성비 좋음,가성비,배송 빠름,배송
8941620113,곰곰,76,견과,"곰곰 아몬드 초코볼, 500g, 4개",0.0,36760,1998,1840,295.0,4.47,0.56,0.42,0.92,0.35,0.28,0.27,0.37,맛있음,맛,가성비 좋음,가성비,배송 빠름,배송
6558832635,곰곰,78,견과,"곰곰 국내산 제수용 알밤, 500g, 3개",0.0,22180,1500,1479,645.0,4.57,0.65,0.35,0.94,0.6,0.56,0.22,0.08,맛있음,맛없음,신선함,가격,배송,배송
8832753912,곰곰,79,견과,"곰곰 아몬드 초코볼, 46g, 6개",0.0,10130,276,3670,444.0,4.58,0.49,0.51,0.98,0.54,0.4,0.33,0.16,맛있음,맛,가성비,맛,배송,가격
8002749800,곰곰,80,견과,"곰곰 건자두, 250g, 1개",37.0,3690,250,1476,2761.0,4.69,0.77,0.23,0.94,0.76,0.68,0.15,0.04,맛 좋음,맛,가성비,가성비,배송 빠름,배송
8539600537,곰곰,87,견과,곰곰 브라질 산토스 원두,0.0,18900,500,3780,10.0,4.4,1.0,0.0,1.0,0.5,0.5,0.0,0.0,가격,키워드 없음,재구매,키워드 없음,배송,키워드 없음
187491284,곰곰,88,견과,"곰곰 에너지바 초코 & 넛츠, 380g, 6개",36.0,37900,2280,1662,2441.0,4.57,0.58,0.42,0.95,0.59,0.49,0.36,0.0,맛,맛,가성비,가성비,배송,배송
8316206683,곰곰,90,견과,"곰곰 호두분태, 3개, 500g",0.0,30770,1500,2051,19.0,4.95,1.0,0.0,1.0,1.0,1.0,0.0,0.0,맛,키워드 없음,가성비,키워드 없음,배송,키워드 없음
8002747810,곰곰,91,견과,"곰곰 건크랜베리, 800g, 3개",33.0,27740,2400,1156,3366.0,4.74,0.84,0.16,0.95,0.72,0.63,0.12,0.06,맛있음,맛,가성비 좋음,가성비,배송 빠름,배송
4918793055,곰곰,93,견과,곰곰 브라질 산토스,0.0,51110,1996,2560,11197.0,4.73,0.45,0.55,0.94,0.53,0.47,0.5,0.0,맛 좋음,맛없음,가성비 좋음,가성비,배송 빠름,배송
184512854,곰곰,98,견과,"곰곰 건조 망고 슬라이스, 80g, 15개",52.0,35930,1200,2994,7958.0,4.67,0.51,0.49,0.96,0.61,0.51,0.42,0.01,맛있음,맛,가성비 좋음,가성비,배송 빠름,배송
166996432,곰곰,1,쌀,"2025년산 햅쌀 곰곰 소중한 우리쌀, 10kg (상등급), 1개",18.0,34990,9997,350,569306.0,4.77,0.41,0.59,0.94,0.52,0.65,0.57,0.12,밥맛 좋음,포장불량,가성비 좋음,가성비,배송 빠름,배송
1795698533,곰곰,5,쌀,"2025년산 햅쌀 곰곰 소중한 우리쌀, 4kg, 1개",28.0,17480,4000,437,4068.0,4.81,0.7,0.3,0.96,0.71,0.65,0.17,0.02,맛있음,쌀알보통,가성비,가성비,배송 빠름,배송
8163296986,곰곰,6,쌀,2025년산 햅쌀 곰곰x농협 소중한 우리쌀 새청무 백미,13.0,34890,9997,349,3088.0,4.77,0.82,0.18,0.97,0.79,0.73,0.11,0.04,맛있음,맛,가성비 좋음,가성비,배송 빠름,배송
7973207926,곰곰,8,쌀,"2025년산 햅쌀 곰곰 소중한 우리쌀, 2kg (상등급), 1개",35.0,8970,1998,449,701.0,4.81,0.84,0.16,0.93,0.7,0.62,0.07,0.12,맛있음,맛,가성비,포장꼼꼼,배송,도정일 보통
186414953,곰곰,10,쌀,2025년산 햅쌀 곰곰x농협 소중한 우리쌀 고시히카리,31.0,39860,9990,399,5405.0,4.64,0.47,0.53,0.96,0.56,0.6,0.5,0.01,맛있음,맛없음,가성비,가성비,배송 빠름,배송
7730742849,곰곰,11,쌀,2025년산 햅쌀 곰곰x농협 소중한 우리쌀,51.0,18900,5000,378,2471.0,4.75,0.72,0.28,0.92,0.6,0.57,0.21,0.02,맛있음,품질불량,가성비 좋음,가성비,배송 빠름,배송
188199793,곰곰,12,쌀,"2025년산 햇곡 곰곰 소중한 우리쌀 현미, 4kg, 1개",28.0,15790,3997,395,54560.0,4.66,0.43,0.57,0.95,0.52,0.59,0.53,0.01,현미,벌레,가성비,가성비,배송 빠름,배송
188233923,곰곰,13,쌀,"곰곰 소중한 우리쌀 무농약 현미, 4kg, 1개",25.0,21540,3996,539,6938.0,4.76,0.53,0.47,0.95,0.56,0.59,0.42,0.01,맛있음,품질불량,가성비,가성비,배송,배송
8206947119,곰곰,16,쌀,2025년산 햅쌀 곰곰x농협 소중한 우리쌀 경기미 추청,22.0,34890,9997,349,801.0,4.17,0.48,0.51,0.94,0.48,0.46,0.43,0.01,맛있음,품질불량,가성비 좋음,품질,배송 빠름,배송
4341184324,곰곰,17,쌀,2025년산 햅쌀 곰곰 소중한 전라도 우리쌀,34.0,18890,4997,378,772.0,4.8,0.72,0.28,0.86,0.52,0.51,0.19,0.02,맛있음,맛,가성비,가성비,배송 빠름,배송
186235800,곰곰,18,쌀,2025년산 햅쌀 곰곰 x 농협 소중한 우리쌀 신동진 (상등급),12.0,34890,9997,349,8436.0,4.63,0.47,0.53,0.97,0.58,0.65,0.5,0.0,맛 좋음,맛없음,가성비 좋음,가성비,배송 빠름,배송
186235813,곰곰,20,쌀,"2025년산 햅쌀 곰곰 소중한 전라도 우리쌀, 5kg, 1개",34.0,18890,4997,378,47288.0,4.75,0.44,0.56,0.97,0.56,0.62,0.53,0.0,맛 좋음,품질불량,가성비 좋음,가성비,배송 빠름,배송
7973231034,곰곰,23,쌀,2025년산 햇곡 곰곰 소중한 우리쌀 현미,28.0,15790,3997,395,266.0,4.78,0.77,0.23,0.91,0.57,0.6,0.13,0.0,맛있음,맛,가성비 좋음,가성비,배송 빠름,배송
8206947135,곰곰,25,쌀,2025년산 햅쌀 곰곰x농협 소중한 우리쌀 삼광미 (상등급),30.0,68990,19997,345,1487.0,4.72,0.79,0.2,0.94,0.58,0.51,0.1,0.01,맛있음,맛 보통,포장 꼼꼼,포장 보통,배송,배송
5638606384,곰곰,28,쌀,2025년산 햅쌀 곰곰 96시간 숙성하여 맛이깊고 부드러운 찰흑미,40.0,11900,1501,793,1278.0,4.72,0.66,0.34,0.9,0.6,0.49,0.11,0.0,맛있음,맛,가성비,가성비,배송 빠름,배송
6956565924,곰곰,75,쌀,"곰곰 구수한 누룽지차 무라벨, 500ml, 20개",48.0,13410,10007,134,3615.0,4.78,0.74,0.26,0.97,0.71,0.7,0.16,0.01,맛있음,맛,가성비 좋음,가격,배송 빠름,배송
6921682360,곰곰,78,쌀,"곰곰 쌀로만든 통가래떡(냉동), 1kg, 3개",0.0,26260,0,0,709.0,4.53,0.57,0.43,0.99,0.53,0.44,0.32,0.0,맛있음,맛,가성비,가성비,배송 빠름,배송
1548173551,곰곰,79,쌀,"곰곰 쌀 떡국떡, 1.5kg, 4개",0.0,21970,6003,366,77102.0,4.73,0.41,0.59,0.98,0.51,0.46,0.56,0.05,쫄깃함,유통기한,가성비,가성비,배송 빠름,배송
8323237839,곰곰,83,쌀,"곰곰 곤약 닭가슴살 잡채볶음밥 (냉동), 200g, 3개",51.0,8610,600,1435,1266.0,4.78,0.84,0.16,0.97,0.76,0.64,0.06,0.04,맛있음,맛,가성비,가성비,배송,배송
8048922846,곰곰,86,쌀,"곰곰 쌀 부침가루, 1kg, 6개",53.0,14470,6004,241,2457.0,4.71,0.81,0.19,0.97,0.79,0.68,0.1,0.06,맛있음,맛,가성비,가성비,배송,배송
8636235588,곰곰,89,쌀,"곰곰 쌀 튀김가루, 1kg, 5개",52.0,12330,4992,247,179.0,4.75,0.69,0.31,0.77,0.46,0.38,0.0,0.31,맛있음,재료,가성비 없음,가성비,배송,배송
6837536966,곰곰,90,쌀,"곰곰 주먹밥 닭가슴살 찰현미 야채(냉동), 500g, 1개",51.0,7680,500,1536,606.0,4.73,0.7,0.3,0.94,0.71,0.53,0.17,0.01,맛있음,맛,가성비,가성비,배송,배송
7417466494,곰곰,91,쌀,"곰곰 구수한 끓여먹는 누룽지, 900g, 1개",36.0,6480,900,720,2936.0,4.63,0.71,0.29,0.96,0.71,0.66,0.26,0.01,맛있음,맛없음,가성비,가성비,배송 빠름,배송
7771718618,곰곰,92,쌀,"곰곰 쌀베이글 어니언 (냉동), 110g, 1개",0.0,1990,110,1810,494.0,4.64,0.83,0.17,0.99,0.62,0.51,0.11,0.0,맛있음,맛,가성비,맛없음,배송,키워드 없음
8989332860,곰곰,94,쌀,"곰곰 쌀과자 달콤한맛, 297g, 4개",25.0,11000,1183,930,62.0,4.75,0.87,0.13,0.93,0.33,0.33,0.07,0.13,맛있음,맛,가성비,키워드 없음,배송 빠름,키워드 없음
6159165514,곰곰,1,육수,"곰곰 한알 육수 3g 70입, 210g, 1개",48.0,9490,210,4519,61113.0,4.75,0.46,0.54,0.9,0.48,0.48,0.54,0.06,맛,맛,가성비,가성비,배송,배송
8137821270,곰곰,2,육수,"곰곰 한알육수 4g 40입, 160g, 1개",37.0,6590,160,4119,7101.0,4.77,0.73,0.27,0.86,0.55,0.5,0.16,0.07,맛,맛,가성비,가성비,배송,배송
7565161510,곰곰,3,육수,"곰곰 한알 육수 3g 70입, 210g, 1개",48.0,9490,210,4519,2747.0,4.8,0.85,0.15,0.94,0.78,0.72,0.07,0.04,맛 좋음,맛보통,가성비,가성비,배송 빠름,배송
8316258861,곰곰,4,육수,"곰곰 한알육수 4g 40입, 160g, 1개",37.0,6590,160,4119,1205.0,4.8,0.9,0.1,0.95,0.77,0.71,0.04,0.11,맛,맛,가성비,가성비,배송,배송
191691967,곰곰,5,육수,곰곰 디포리해물다시팩,11.0,13930,540,2580,21734.0,4.73,0.52,0.48,0.95,0.58,0.55,0.51,0.01,맛,맛,가성비,가성비,배송 빠름,배송
4881926578,곰곰,6,육수,곰곰한알육수 (3g x 35개입),58.0,5310,105,5057,16017.0,4.68,0.63,0.37,0.93,0.59,0.59,0.26,0.02,맛 좋음,맛,가성비,가성비,배송,배송
7786405815,곰곰,7,육수,곰곰 한알육수 3g 70입,66.0,9760,210,4648,3628.0,4.71,0.8,0.2,0.9,0.68,0.64,0.09,0.07,맛,맛,가성비,가격 대비 좋음,배송,배송
7786461809,곰곰,8,육수,"곰곰 샤브샤브 육수, 470ml, 1개",26.0,4040,4698,86,1053.0,4.77,0.88,0.12,0.93,0.71,0.61,0.06,0.05,맛있음,맛,가성비,가격,배송 빠름,배송
9048019604,곰곰,9,육수,"곰곰 한알육수 분말, 160g, 1개",31.0,7290,160,4556,256.0,4.88,0.94,0.05,0.96,0.84,0.75,0.0,0.16,맛있음,간편함,가성비,가성비,배송 빠름,배송
9026302795,곰곰,10,육수,곰곰 담백한 샤브샤브육수 (육수 1: 물 10),27.0,1810,199,910,143.0,4.8,0.83,0.17,0.94,0.53,0.51,0.02,0.28,맛있음,가성비,가성비 좋음,가격,배송 빠름,배송
8730336857,곰곰,11,육수,"곰곰 만능 멸치육수, 1kg, 1개",0.0,5990,998,600,591.0,4.69,0.83,0.17,0.96,0.39,0.33,0.07,0.1,맛있음,맛 보통,가성비,가성비없음,배송,간편성부족
7415888581,곰곰,12,육수,"곰곰 사골곰탕, 500g, 18개",25.0,19700,8995,219,11902.0,4.74,0.61,0.39,0.94,0.64,0.6,0.33,0.01,맛있음,맛,가성비,가성비,배송 빠름,배송
9026302774,곰곰,14,육수,곰곰 매콤칼칼 샤브샤브 육수 (육수 1: 물 7),27.0,1810,199,910,108.0,4.83,0.9,0.1,0.95,0.59,0.51,0.0,0.13,맛,맛,가성비,맛,배송,간 조절
4341206921,곰곰,16,육수,곰곰 진한 국물용 디포리해물 다시팩,11.0,13930,540,2580,2336.0,4.77,0.85,0.15,0.93,0.69,0.58,0.08,0.0,맛,맛,가성비,가성비,배송 빠름,배송
8635938917,곰곰,17,육수,"곰곰 베트남식 쌀국수 육수, 1kg, 1개",0.0,7130,1004,710,334.0,4.65,0.71,0.29,0.93,0.45,0.38,0.14,0.03,맛있음,맛 보통,가성비,가성비,배송,다시다맛
7565161920,곰곰,21,육수,곰곰한알육수 (3g x 35개입),55.0,5700,105,5429,464.0,4.74,0.9,0.1,0.95,0.64,0.59,0.03,0.03,맛 좋음,기대이하,가성비,가성비,배송 빠름,검은 가루
8000178310,곰곰,24,육수,"곰곰 한우 육수 분말, 250g, 1개",40.0,5690,250,2280,252.0,4.67,0.76,0.24,0.91,0.52,0.49,0.07,0.01,맛있음,맛,가성비 좋음,가성비,배송 빠름,배송
7727955528,곰곰,26,육수,"곰곰 제주무 멸치 다시팩, 320g, 1개",43.0,7860,320,2456,119.0,4.75,0.79,0.21,0.85,0.67,0.64,0.06,0.03,맛 좋음,포장,가성비,구성,배송 빠름,배송
191691960,곰곰,27,육수,곰곰 멸치다시팩,11.0,11360,320,3550,2761.0,4.74,0.81,0.19,0.93,0.72,0.63,0.11,0.0,맛 좋음,맛,가성비,가성비,배송,배송
8703440734,곰곰,28,육수,"곰곰 사골 냉면육수(340g x 5개), 1.7kg, 1개",0.0,4430,1697,261,149.0,4.69,0.68,0.32,0.89,0.68,0.58,0.11,0.0,맛,간편함,가격,가성비,배송 빠름,배송
191691975,곰곰,29,육수,"곰곰 표고멸치다시팩, 15g, 20개",0.0,13310,300,4437,2935.0,4.7,0.8,0.2,0.88,0.63,0.54,0.13,0.0,맛,맛,가성비,가성비,배송,배송
8316190728,곰곰,30,육수,"곰곰 한알육수 3g 70입, 210g, 1개",63.0,10910,210,5195,81.0,4.72,0.92,0.08,1.0,0.67,0.67,0.08,0.17,맛있음,맛,간편,키워드 없음,배송,키워드 없음
7718337235,곰곰,33,육수,"곰곰 국산 디포리 해물 다시팩, 320g, 1개",24.0,12040,320,3763,329.0,4.71,0.83,0.17,0.96,0.63,0.67,0.1,0.0,맛,맛,가성비 좋음,가성비,배송 빠름,배송
191691965,곰곰,36,육수,"곰곰 해물멸치다시팩, 320g, 1개",0.0,17390,320,5434,8245.0,4.73,0.73,0.27,0.92,0.71,0.67,0.24,0.0,맛 좋음,맛,가성비,가성비,배송 빠름,배송
9395234643,곰곰,37,육수,곰곰 담백한 샤브샤브육수 (육수 1: 물 10),20.0,1990,199,1000,2.0,5.0,1.0,0.0,1.0,1.0,0.5,0.0,1.0,담백함,키워드 없음,가성비 좋음,키워드 없음,배송 빠름,키워드 없음
9395234860,곰곰,49,육수,"곰곰 한알육수 분말, 160g, 1개",31.0,7290,160,4556,3.0,4.67,1.0,0.0,1.0,1.0,1.0,0.0,1.0,가성비 좋음,키워드 없음,가성비 좋음,키워드 없음,배송 빠름,키워드 없음
8974508356,곰곰,81,육수,"곰곰 치킨 파우더, 1kg, 2개",11.0,32350,1999,1618,39.0,4.71,0.62,0.38,0.54,0.23,0.15,0.0,0.0,맛있음,키워드 없음,가성비,키워드 없음,배송,키워드 없음
8902595727,곰곰,86,육수,"곰곰이네김치 국내산 당일제조 저염 포기배추김치, 10kg, 1개",12.0,56500,10000,565,492.0,4.35,0.69,0.31,0.95,0.56,0.56,0.25,0.0,맛있음,맛,가성비,가성비,배송,배송
7320124058,곰곰,1,가공육,"곰곰 참나무 훈연 샌드위치햄, 100g, 2개",0.0,3230,199,1620,21185.0,4.81,0.68,0.32,0.94,0.66,0.58,0.26,0.14,맛,신선도,가성비 좋음,가성비,배송 빠름,배송
1271750941,곰곰,4,가공육,"곰곰 샌드위치 햄, 100g, 3팩",0.0,5610,300,1870,70658.0,4.77,0.48,0.52,0.92,0.53,0.51,0.52,0.01,맛,맛,가성비 좋음,가성비,배송 빠름,배송
9121961642,곰곰,7,가공육,"곰곰 숯불구이맛 김밥햄, 120g, 1개",0.0,1420,120,1183,438.0,4.82,0.84,0.16,0.91,0.74,0.62,0.05,0.19,맛,신선도,가성비,가성비,배송,배송
6228117217,곰곰,9,가공육,"곰곰 알찬 후랑크소시지, 500g, 2개입",0.0,10630,1003,1060,27070.0,4.77,0.45,0.55,0.95,0.65,0.53,0.52,0.01,맛있음,맛없음,가성비 좋음,가성비,배송 빠름,배송
8645480532,곰곰,10,가공육,"곰곰 실속 스모크햄, 1kg, 1개",0.0,5290,998,530,1172.0,4.67,0.71,0.29,0.95,0.68,0.46,0.13,0.09,신선함,신선도,맛있음,맛,배송 빠름,배송
1487892999,곰곰,11,가공육,"곰곰 비엔나 소시지, 1kg, 1개",0.0,9790,999,980,32488.0,4.74,0.44,0.56,0.94,0.55,0.46,0.52,0.03,맛있음,맛없음,가성비 좋음,가성비,배송 빠름,배송
7892214794,곰곰,14,가공육,"곰곰 콤비 부어스트 파티 후랑크 소시지, 320g, 1개",0.0,5360,319,1680,1326.0,4.77,0.89,0.11,0.95,0.73,0.63,0.04,0.01,맛있음,신선도,가성비 좋음,맛,배송 빠름,배송
2077052904,곰곰,15,가공육,"곰곰 스모크햄, 840g, 1개",0.0,8190,836,980,9362.0,4.72,0.64,0.36,0.95,0.74,0.6,0.3,0.02,맛있음,맛없음,가성비 좋음,가성비,배송 빠름,배송
1583567802,곰곰,16,가공육,곰곰 오리지널 부어스트,0.0,9890,599,1650,6555.0,4.77,0.67,0.33,0.92,0.66,0.62,0.25,0.02,맛있음,맛,가성비 좋음,가성비,배송 빠름,배송
8199580325,곰곰,17,가공육,"곰곰 페퍼로니 1kg (냉동), 1개",0.0,13410,1001,1340,906.0,4.83,0.8,0.2,0.92,0.74,0.63,0.08,0.07,맛있음,맛,가성비 좋음,가성비,배송 빠름,배송
2077052801,곰곰,19,가공육,"곰곰 엄마의 정성 김밥햄, 260g, 1개",0.0,3590,260,1380,23262.0,4.76,0.7,0.3,0.93,0.64,0.55,0.26,0.01,맛 좋음,맛,가성비 좋음,가성비,배송 빠름,배송
6700155920,곰곰,20,가공육,"곰곰 닭가슴살 슬라이스햄, 500g, 1개",0.0,8320,501,1660,1747.0,4.6,0.75,0.25,0.96,0.78,0.57,0.12,0.01,맛있음,맛 없음,가성비,가성비,배송 빠름,배송
6636997333,곰곰,25,가공육,"곰곰 무무 부어스트 아질산나트륨 무첨가, 1kg, 1개",0.0,14060,997,1410,961.0,4.73,0.72,0.28,0.95,0.64,0.58,0.18,0.01,맛있음,맛없음,가성비,가성비,배송 빠름,배송
8209188585,곰곰,26,가공육,"곰곰 온가족 살코기햄, 600g, 1개",0.0,6100,598,1020,575.0,4.75,0.83,0.17,0.93,0.81,0.69,0.05,0.05,맛있음,신선함,맛있음,맛,배송,짠맛
4923986762,곰곰,35,가공육,"곰곰 바닷속 문어다리모양 비엔나, 1kg, 1개",0.0,14480,999,1450,1858.0,4.72,0.8,0.2,0.95,0.73,0.61,0.1,0.0,맛있음,맛,가성비,맛 보통,배송,배송
1230091847,곰곰,37,가공육,곰곰 부어스트 소시지 오리지날 (냉동),0.0,16870,1506,1120,1889.0,4.73,0.72,0.28,0.98,0.79,0.73,0.24,0.0,맛있음,맛,가성비 좋음,가성비,배송 빠름,배송
1570155928,곰곰,74,가공육,"곰곰 신선한 저지방우유, 900ml, 6개",0.0,11070,5400,205,58391.0,4.8,0.47,0.53,0.91,0.46,0.66,0.49,0.12,맛,유통기한,가성비,가격,배송,배송
7610073262,곰곰,80,가공육,곰곰 호밀빵 대만식 샌드위치 햄 (냉동),0.0,4380,148,2960,446.0,4.48,0.68,0.32,0.97,0.54,0.49,0.21,0.0,맛있음,맛,가성비,가성비,배송,배송
4550031580,곰곰,86,가공육,"곰곰 담백한 베이컨, 130g, 1개",0.0,2640,130,2030,87663.0,4.78,0.46,0.54,0.94,0.52,0.42,0.55,0.08,담백함,맛,가성비,가성비,배송 빠름,배송
7565161719,곰곰,97,가공육,"곰곰 간식 소시지 오리지널, 1000g, 2개",7.0,18410,2001,920,69.0,4.69,0.8,0.2,0.8,0.6,0.6,0.0,0.0,맛있음,키워드 없음,가성비 좋음,키워드 없음,배송 빠름,키워드 없음
266254917,곰곰,1,반찬,"곰곰 광천 도시락김, 5g, 32개",19.0,10420,160,6510,257674.0,4.76,0.42,0.58,0.96,0.61,0.65,0.55,0.09,맛있음,맛없음,가성비,가성비,배송,배송
7297193823,곰곰,2,반찬,"곰곰 백명란젓갈, 500g, 1개",0.0,12990,500,2600,34431.0,4.71,0.41,0.59,0.95,0.48,0.47,0.55,0.07,맛 좋음,맛,가성비,가성비,배송 빠름,배송
7198514245,곰곰,3,반찬,"곰곰 광천 들기름 도시락김, 4g, 32개",28.0,8590,128,6710,19180.0,4.77,0.46,0.54,0.95,0.53,0.49,0.51,0.05,맛있음,맛없음,가성비,가성비,배송,배송
328377858,곰곰,5,반찬,"곰곰 김자반, 50g, 2개",30.0,4190,100,4190,48326.0,4.76,0.43,0.57,0.93,0.43,0.46,0.55,0.05,맛,이물질,가성비,가성비,배송,배송
344626910,곰곰,8,반찬,"곰곰 국내산 썰은 배추 김치, 1kg, 1개",34.0,7900,1000,790,56825.0,4.61,0.42,0.58,0.96,0.55,0.58,0.54,0.02,맛있음,맛없음,가성비 좋음,비쌈,배송 빠름,배송
5359904606,곰곰,11,반찬,"곰곰 김자반 (대용량), 500g, 1개",0.0,12350,500,2470,14556.0,4.79,0.44,0.56,0.94,0.6,0.52,0.52,0.03,맛있음,맛없음,대용량,대용량,배송 빠름,배송
344626827,곰곰,12,반찬,"곰곰 국내산 포기 김치, 2kg, 1개",20.0,13490,1999,675,45879.0,4.65,0.42,0.58,0.94,0.52,0.57,0.53,0.03,맛있음,맛없음,가성비 좋음,가성비,배송 빠름,배송
1650349138,곰곰,13,반찬,"곰곰 메추리알 장조림, 1kg, 1개",0.0,7530,1004,750,56912.0,4.73,0.46,0.54,0.93,0.5,0.47,0.5,0.01,맛,맛,가성비,가성비,배송 빠름,배송
5158793792,곰곰,20,반찬,"곰곰 꼬들꼬들한 단무지, 1kg, 1개",0.0,5770,1000,577,11058.0,4.74,0.6,0.4,0.95,0.57,0.49,0.33,0.05,식감 좋음,식감,가성비 좋음,가성비,배송 빠름,배송
8121211077,곰곰,21,반찬,"곰곰 순한 사과 백김치, 300g, 1개",43.0,2810,300,937,1976.0,4.72,0.68,0.32,0.92,0.65,0.63,0.24,0.1,맛,맛,가성비 좋음,가성비,배송 빠름,배송
1123258203,곰곰,23,반찬,"곰곰 꽈리고추 메추리알 장조림, 1kg, 1개",7.0,8200,1000,820,28778.0,4.55,0.41,0.59,0.95,0.55,0.58,0.51,0.02,맛있음,맛없음,가성비 좋음,가성비,배송 빠름,배송
1519268482,곰곰,25,반찬,"곰곰 꽈리고추가 들어간 메추리알 장조림 (냉장), 1kg, 1개",0.0,8360,1000,836,17762.0,4.69,0.49,0.51,0.96,0.64,0.59,0.51,0.02,맛있음,맛,가성비 좋음,가성비,배송 빠름,배송
344627049,곰곰,26,반찬,"곰곰 국내산 열무 김치, 1kg, 1개",23.0,9300,1000,930,27524.0,4.59,0.45,0.55,0.97,0.51,0.51,0.52,0.01,맛있음,맛없음,가성비 좋음,가성비,배송 빠름,배송
344626877,곰곰,27,반찬,"곰곰 국내산 총각 김치, 1.5kg, 1개",0.0,11700,1500,780,35115.0,4.59,0.43,0.57,0.94,0.61,0.66,0.54,0.01,맛있음,맛없음,가성비 좋음,가성비,배송 빠름,배송
1601980365,곰곰,28,반찬,"곰곰 소고기 장조림, 125g, 2개",0.0,6140,250,2460,21037.0,4.61,0.46,0.54,0.94,0.63,0.5,0.52,0.01,맛있음,맛,가성비 좋음,가성비,배송 빠름,배송
1702682301,곰곰,31,반찬,"곰곰 국내산 파김치, 1kg, 1개",24.0,16240,1000,1624,17907.0,4.59,0.44,0.56,0.93,0.52,0.5,0.52,0.02,맛있음,맛없음,가성비 좋음,가성비,배송 빠름,배송
